OEMK  21.433000 039.767000 1017
OENG  17.613000 044.421000 3953
OEPA  28.335000 046.125000 1165
OERF  29.626000 043.491000 1463
OERK  24.963000 046.708000 2034
OERR  30.906000 041.138000 1798
OERY  24.718000 046.721000 2067
OESH  17.467000 047.120000 2346
OESK  29.785000 040.102000 2244
OETB  28.372000 036.625000 2533
OETF  21.483000 040.544000 4813
OETR  31.693000 038.731000 2782
OEWD  20.504000 045.199000 2047
OEWJ  26.198000 036.476000 62
OEYN  24.145000 038.064000 23
OIAA  30.371000 048.228000 10
OIAG  30.750000 049.683000 85
OIAH  30.338000 050.828000 2375
OIAI  32.002000 049.269000 1178
OIAW  31.338000 048.760000 62
OIBB  28.949000 050.830000 69
OIBK  26.527000 053.980000 98
OIBL  26.532000 054.824000 85
OICC  34.347000 047.156000 4278
OICG  34.517000 045.583000 1240
OICK  33.439000 048.281000 3763
OICS  35.249000 047.011000 4587
OIFK  33.983000 051.450000 3222
OIFM  32.751000 051.863000 5036
OIFP  32.620000 051.690000 5207
OIFS  32.297000 050.842000 6680
OIGG  37.323000 049.618000 -43
OIHH  34.869000 048.553000 5725
OIHR  34.100000 049.400000 5413
OIII  35.689000 051.315000 3934
OIIK  36.233000 050.033000 4157
OIIP  35.779000 050.824000 4140
OIIS  35.550000 053.383000 3675
OIKB  27.219000 056.378000 20
OIKK  30.274000 056.951000 5696
OIKM  29.084000 058.450000 3061
OIMB  32.898000 059.266000 5007
OIMH  35.267000 059.217000 4373
OIMM  36.234000 059.645000 3248
OIMN  37.489000 057.306000 3517
OIMS  36.217000 057.667000 3087
OIMT  33.680000 056.901000 2297
OING  36.817000 054.467000 0
OINN  36.663000 051.465000 -62
OINR  36.909000 050.680000 -75
OINZ  36.636000 053.194000 33
OISA  31.183000 052.667000 6575
OISF  28.967000 053.683000 4232
OISS  29.540000 052.589000 4885
OITK  38.550000 044.967000 3632
OITL  38.327000 048.424000 4285
OITR  37.671000 045.069000 4314
OITS  36.250000 046.267000 4898
OITT  38.134000 046.235000 4429
OITZ  36.683000 048.483000 5335
OIYY  31.906000 054.276000 4026
OIZB  31.098000 061.544000 1614
OIZC  25.444000 060.384000 23
OIZH  29.473000 060.903000 4488
OIZI  27.229000 060.721000 2021
OIZJ  26.633000 057.767000 10
OJAI  31.723000 035.993000 2379
OJAM  31.973000 035.992000 2536
OJAQ  29.612000 035.018000 171
OJBD  32.550000 035.850000 2028
OJHF  32.200000 037.133000 2192
OJHR  32.500000 038.200000 2234
OJMF  32.367000 036.250000 2224
OJMN  30.167000 035.783000 3507
OKBK  29.227000 047.969000 203
OLBA  33.819000 035.490000 82
OMAA  24.433000 054.651000 85
OMAB  23.617000 053.383000 308
OMAD  24.428000 054.458000 13
OMAL  24.262000 055.609000 863
OMDB  25.253000 055.364000 33
OMFJ  25.110000 056.331000 151
OMRK  25.613000 055.939000 98
OMSJ  25.329000 055.516000 108
OOBR  24.233000 055.783000 981
OOKB  26.183000 056.233000 98
OOMA  20.675000 058.891000 62
OOMS  23.593000 058.282000 46
OOSA  17.037000 054.089000 72
OOSH  24.467000 056.633000 13
OOSR  22.533000 059.483000 46
OPDI  31.909000 070.897000 564
OPGD  25.233000 062.330000 95
OPJA  28.280000 068.452000 177
OPJI  25.083000 061.817000 184
OPKC  24.901000 067.150000 98
OPKD  25.300000 068.383000 128
OPLA  31.521000 074.403000 705
OPLH  31.500000 074.383000 692
OPMI  32.562000 071.572000 682
OPMT  30.200000 071.417000 397
OPNH  26.219000 068.390000 92
OPPG  26.951000 064.139000 3100
OPPS  33.992000 071.517000 1171
OPQT  30.251000 066.940000 5230
OPRN  33.617000 073.100000 1654
OPRS  34.067000 071.983000 1033
OPSB  29.575000 067.843000 433
OPSK  27.722000 068.792000 190
OPSR  32.050000 072.667000 607
ORBB  33.233000 044.233000 112
ORBM  36.317000 043.150000 732
ORBS  33.243000 044.238000 112
ORMM  30.546000 047.665000 10
ORMS  30.417000 047.650000 62
OSAP  36.180000 037.226000 1266
OSDI  33.411000 036.513000 2005
OSDZ  35.283000 040.167000 692
OSKL  37.033000 041.200000 1470
OSLK  35.410000 035.946000 154
OSPR  34.550000 038.300000 1312
OTBD  25.261000 051.565000 33
OYAA  12.829000 045.030000 10
OYAR  14.583000 049.250000 82
OYAT  14.533000 046.817000 3576
OYHD  14.751000 042.976000 39
OYMB  15.468000 045.328000 3278
OYMC  13.250000 044.133000 13
OYMK  13.933000 045.650000 6699
OYRN  14.662000 049.375000 52
OYSH  16.967000 043.728000 5899
OYSN  15.479000 044.220000 7188
OYSQ  12.633000 053.900000 148
OYSY  15.963000 048.785000 2083
OYTZ  13.686000 044.139000 4567
OYZM  16.208000 044.794000 3176
PAAP  56.250000-134.650000 3
PAAQ  61.595000-149.089000 246
PABA  70.134000-143.582000 3
PABE  60.780000-161.838000 121
PABG  61.172000-151.044000 89
PABI  63.995000-145.722000 1266
PABN  62.400000-143.000000 2894
PABR  71.285000-156.766000 43
PABT  66.915000-151.528000 636
PABV  61.416000-149.509000 95
PACD  55.206000-162.724000 95
PACL  64.301000-149.120000 548
PACP  59.800000-144.600000 59
PACS  54.582000-164.915000 289
PACV  60.492000-145.478000 39
PACY  60.082000-142.494000 10
PACZ  61.780000-166.039000 453
PADE  66.083000-162.750000 13
PADK  51.881000-176.647000 16
PADL  59.045000-158.503000 85
PADQ  57.750000-152.494000 72
PADT  62.700000-143.983000 2395
PADU  53.900000-166.544000 20
PAEC  62.883000-149.833000 1250
PAED  61.253000-149.794000 210
PAEH  58.646000-162.063000 535
PAEI  64.666000-147.102000 541
PAEL  58.200000-136.350000 0
PAEM  62.785000-164.491000 13
PAEN  60.572000-151.248000 95
PAFA  64.814000-147.860000 430
PAFB  64.837000-147.617000 449
PAFE  56.961000-133.908000 171
PAFM  67.106000-157.854000 285
PAFR  61.267000-149.650000 374
PAFW  62.507000-153.894000 1522
PAGA  64.736000-156.937000 151
PAGB  68.479000-149.490000 2651
PAGK  62.155000-145.457000 1565
PAGM  63.767000-171.733000 26
PAGN  57.500000-134.583000 0
PAGS  58.424000-135.707000 33
PAGT  60.467000-164.700000 13
PAGY  59.460000-135.316000 43
PAHD  59.633000-151.500000 79
PAHN  59.245000-135.521000 13
PAHO  59.646000-151.477000 82
PAHP  61.524000-166.147000 16
PAHS  65.701000-156.388000 177
PAHV  63.883000-149.017000 1299
PAHY  55.200000-132.833000 0
PAHZ  61.983000-152.083000 1001
PAII  58.186000-157.376000 95
PAIK  66.979000-160.436000 148
PAIL  59.753000-154.917000 184
PAIM  66.000000-153.700000 1276
PAIN  63.733000-148.911000 1706
PAIZ  61.633000-149.033000 774
PAJB  56.850000-135.533000 49
PAJN  58.355000-134.576000 16
PAJO  60.483000-146.600000 46
PAJV  61.717000-148.883000 869
PAKK  64.934000-161.158000 118
PAKN  58.677000-156.649000 56
PAKO  52.950000-168.850000 69
PAKP  68.134000-151.742000 2087
PAKT  55.356000-131.714000 89
PAKU  70.331000-149.598000 66
PAKW  55.579000-133.076000 79
PALH  61.183000-149.967000 72
PALJ  60.200000-154.300000 266
PALK  62.033000-142.667000 2411
PALR  67.505000-148.483000 1906
PALU  68.875000-166.110000 10
PALV  60.817000-152.300000 39
PAMC  62.953000-155.606000 335
PAMD  59.450000-146.309000 85
PAMH  63.881000-152.301000 679
PAMR  61.214000-149.846000 135
PAMX  61.433000-142.933000 1493
PAMY  60.371000-166.271000 46
PANC  61.174000-149.996000 144
PANI  61.582000-159.543000 85
PANN  64.549000-149.074000 358
PANR  58.250000-134.900000 0
PANT  55.033000-131.567000 118
PANV  62.650000-160.183000 305
PAOH  58.098000-135.405000 30
PAOM  64.512000-165.445000 36
PAOR  62.961000-141.929000 1703
PAOT  66.885000-162.599000 10
PAPB  56.579000-169.661000 121
PAPC  65.250000-166.867000 10
PAPG  56.802000-132.945000 105
PAPH  56.959000-158.632000 85
PAPM  59.020000-161.823000 10
PAPO  68.349000-166.799000 10
PAPR  66.813000-150.644000 1089
PAPT  62.100000-152.750000 1837
PAQT  70.210000-151.006000 36
PARC  68.116000-145.576000 2070
PASA  63.686000-170.493000 52
PASC  70.195000-148.465000 59
PASD  55.315000-160.518000 20
PASG  59.455000-136.323000 43
PASH  66.250000-166.090000 10
PASI  57.047000-135.362000 20
PASK  66.600000-159.986000 23
PASL  61.699000-157.152000 174
PASM  62.061000-163.302000 308
PASN  57.167000-170.220000 62
PASV  61.097000-155.574000 1572
PASW  61.965000-151.191000 144
PASX  60.476000-151.032000 105
PASY  52.712000 174.114000 95
PATA  65.174000-152.109000 223
PATC  65.563000-167.922000 266
PATG  59.053000-160.397000 20
PATJ  63.317000-142.717000 1657
PATK  62.321000-150.094000 354
PATL  62.900000-155.983000 965
PATW  63.400000-148.950000 2175
PAUN  63.888000-160.799000 20
PAUO  61.754000-150.052000 217
PAVD  61.134000-146.248000 118
PAWD  60.127000-149.419000 20
PAWG  56.484000-132.370000 43
PAWI  70.638000-159.995000 39
PAWN  67.562000-162.975000 85
PAWR  60.767000-148.683000 30
PAWS  61.572000-149.541000 344
PAXK  63.033000-145.500000 2635
PAYA  59.503000-139.660000 33
PAZK  61.933000-147.167000 3264
PBTI  70.133000-143.583000 7
PFYU  66.572000-145.250000 430
PGAC  13.550000 144.833000 364
PGNT  14.967000 145.600000 262
PGRO  14.174000 145.243000 600
PGSN  15.119000 145.729000 213
PGUA  13.581000 144.924000 607
PGUM  13.483000 144.796000 295
PGWT  14.997000 145.618000 266
PHBK  22.022000-159.787000 13
PHHI  21.482000-158.037000 830
PHHN  20.796000-156.014000 75
PHIK  21.319000-157.922000 13
PHJH  21.017000-156.633000 131
PHJR  21.307000-158.070000 30
PHKO  19.739000-156.046000 46
PHLI  21.976000-159.339000 151
PHMK  21.153000-157.096000 449
PHMU  20.001000-155.668000 2651
PHNA  21.308000-158.068000 33
PHNG  21.455000-157.772000 16
PHNL  21.319000-157.922000 10
PHNY  20.786000-156.951000 1299
PHOG  20.899000-156.431000 52
PHSF  19.760000-155.554000 6148
PHTO  19.720000-155.049000 36
PHWH  19.100000-155.750000 2651
PJON  16.731000-169.535000 7
PKMJ  07.065000 171.272000 3
PKWA  08.718000 167.732000 7
PLCH  01.991000-157.359000 3
PLFA  03.850000-159.367000 16
PMDY  28.204000-177.380000 10
POLI  70.500000-149.880000 13
PPIZ  69.733000-163.005000 23
PTKK  07.462000 151.843000 10
PTPN  06.985000 158.209000 7
PTRO  07.367000 134.544000 174
PTSA  05.357000 162.958000 10
PTTK  05.350000 162.950000 7
PTYA  09.499000 138.083000 89
PWAK  19.280000 166.642000 13
RCKH  22.575000 120.351000 30
RCSS  25.070000 121.552000 16
RCTP  25.080000 121.232000 105
RJAA  35.767000 140.388000 131
RJAF  36.167000 137.923000 2142
RJAH  36.181000 140.415000 102
RJAI  35.733000 139.917000 102
RJAK  36.033000 140.200000 82
RJAM  24.303000 153.966000 20
RJAO  27.083000 142.183000 10
RJAT  35.317000 138.867000 2231
RJAW  24.791000 141.321000 374
RJBB  34.427000 135.244000 13
RJBD  33.663000 135.364000 289
RJBH  34.367000 132.414000 7
RJBT  35.513000 134.787000 574
RJCA  43.800000 142.367000 141
RJCB  42.734000 143.218000 486
RJCC  42.775000 141.692000 69
RJCH  41.770000 140.822000 108
RJCJ  42.794000 141.667000 79
RJCK  43.042000 144.193000 308
RJCM  43.883000 144.164000 108
RJCN  43.578000 144.960000 210
RJCO  43.118000 141.381000 23
RJCR  45.450000 141.033000 85
RJCS  42.983000 144.400000 105
RJCT  42.891000 143.163000 272
RJCW  45.404000 141.801000 23
RJCY  42.317000 140.983000 131
RJDB  33.749000 129.786000 39
RJDC  33.929000 131.277000 13
RJDK  33.017000 129.183000 66
RJDM  33.317000 130.417000 52
RJDO  33.217000 129.050000 23
RJDT  34.285000 129.331000 203
RJEB  44.304000 143.404000 56
RJEC  43.671000 142.448000 682
RJEO  42.067000 139.450000 115
RJER  45.242000 141.188000 95
RJFA  33.881000 130.652000 95
RJFC  30.386000 130.659000 118
RJFE  32.666000 128.833000 249
RJFF  33.586000 130.451000 30
RJFG  30.547000 130.950000 299
RJFK  31.803000 130.719000 886
RJFM  31.877000 131.448000 16
RJFN  32.080000 131.454000 256
RJFO  33.480000 131.737000 16
RJFR  33.836000 130.947000 10
RJFS  33.150000 130.302000 3
RJFT  32.837000 130.855000 627
RJFU  32.917000 129.913000 7
RJFW  33.150000 129.717000 62
RJFY  31.368000 130.838000 210
RJFZ  33.685000 131.040000 52
RJKA  28.431000 129.713000 13
RJKB  27.430000 128.704000 89
RJKI  28.321000 129.928000 13
RJKN  27.836000 128.881000 7
RJNF  36.143000 136.224000 16
RJNG  35.394000 136.870000 125
RJNH  34.750000 137.703000 148
RJNK  36.394000 136.408000 16
RJNN  35.256000 136.924000 43
RJNO  36.181000 133.325000 299
RJNT  36.648000 137.188000 75
RJNY  34.813000 138.298000 20
RJOA  34.436000 132.922000 1076
RJOB  34.756000 133.853000 778
RJOC  35.414000 132.890000 3
RJOE  34.533000 136.683000 20
RJOF  34.034000 131.546000 7
RJOH  35.492000 133.237000 10
RJOI  34.144000 132.236000 7
RJOK  33.545000 133.671000 20
RJOM  33.827000 132.700000 10
RJOO  34.784000 135.439000 36
RJOP  34.000000 134.633000 10
RJOR  35.530000 134.165000 46
RJOS  34.133000 134.606000 23
RJOT  34.214000 134.016000 600
RJOW  34.676000 131.791000 174
RJOY  34.597000 135.599000 30
RJOZ  34.047000 131.053000 10
RJSA  40.735000 140.691000 646
RJSC  38.412000 140.371000 341
RJSD  38.050000 138.417000 72
RJSF  37.228000 140.428000 1211
RJSH  40.552000 141.467000 148
RJSI  39.431000 141.136000 292
RJSK  39.616000 140.219000 302
RJSM  40.705000 141.372000 118
RJSN  37.956000 139.112000 3
RJSO  41.233000 141.133000 23
RJSR  40.192000 140.371000 272
RJSS  38.140000 140.917000 3
RJST  38.405000 141.220000 7
RJSU  38.233000 140.917000 20
RJSY  38.812000 139.787000 69
RJTA  35.455000 139.450000 203
RJTC  35.700000 139.400000 308
RJTD  35.683000 139.767000 16
RJTE  34.983000 139.833000 10
RJTF  35.672000 139.528000 135
RJTH  33.115000 139.786000 295
RJTI  35.633000 139.850000 16
RJTJ  35.842000 139.411000 292
RJTK  35.398000 139.910000 10
RJTL  35.798000 140.013000 95
RJTO  34.783000 139.361000 121
RJTQ  34.074000 139.560000 62
RJTR  35.517000 139.400000 358
RJTT  35.553000 139.781000 20
RJTU  36.513000 139.866000 331
RJTX  35.283000 139.667000 10
RJTY  35.753000 139.347000 456
RKJJ  35.128000 126.810000 43
RKJK  35.905000 126.616000 26
RKJM  34.759000 126.381000 20
RKJY  34.840000 127.616000 62
RKNC  37.885000 127.715000 243
RKNH  37.433000 127.950000 328
RKNY  38.088000 127.987000 236
RKPC  33.511000 126.493000 115
RKPK  35.183000 128.939000 10
RKPU  35.593000 129.352000 39
RKSB  37.500000 129.133000 102
RKSD  37.832000 126.990000 282
RKSF  37.500000 126.933000 161
RKSG  36.960000 127.033000 49
RKSJ  38.200000 127.550000 3878
RKSK  37.600000 126.867000 62
RKSL  37.567000 126.967000 282
RKSM  37.448000 127.111000 89
RKSO  37.085000 127.032000 39
RKSP  37.967000 124.667000 561
RKSQ  37.700000 125.700000 299
RKSS  37.557000 126.798000 56
RKST  37.917000 127.050000 197
RKSU  37.433000 127.633000 141
RKSV  37.783000 126.367000 820
RKSW  37.238000 127.005000 85
RKSX  37.717000 127.100000 233
RKSY  37.517000 126.983000 39
RKTB  37.017000 126.050000 151
RKTD  36.333000 127.383000 207
RKTE  36.400000 127.500000 256
RKTF  36.300000 127.400000 253
RKTG  35.850000 128.583000 246
RKTH  35.988000 129.420000 69
RKTM  36.933000 126.450000 991
RKTN  35.894000 128.659000 115
RKTP  36.702000 126.492000 36
RKTS  36.417000 128.167000 492
RKTT  35.883000 128.617000 190
RKTU  36.718000 127.496000 187
RKTW  36.200000 126.550000 43
RKXX  38.067000 127.350000 0
ROAH  26.196000 127.646000 10
RODE  26.723000 127.793000 226
RODN  26.356000 127.768000 141
ROHF  26.300000 127.767000 16
ROIG  24.344000 124.187000 85
ROKJ  26.364000 126.714000 20
ROMD  25.850000 131.258000 154
ROMY  24.783000 125.294000 138
RORA  26.600000 127.233000 36
RORH  24.067000 123.800000 43
RORK  25.948000 131.322000 69
RORS  24.827000 125.145000 23
RORT  24.650000 124.700000 30
RORY  27.044000 128.402000 46
ROTM  26.271000 127.748000 243
ROYN  24.467000 122.978000 52
RPLB  14.798000 120.267000 56
RPLC  15.189000 120.556000 476
RPLI  18.180000 120.530000 20
RPLL  14.510000 121.017000 72
RPMD  07.130000 125.648000 89
RPMK  15.167000 120.567000 643
RPML  08.426000 124.614000 604
RPMM  07.619000 124.054000 26
RPMP  07.830000 123.475000 3
RPMR  06.051000 125.094000 492
RPMS  09.782000 125.492000 20
RPMT  10.300000 123.967000 75
RPMZ  06.920000 122.065000 26
RPUA  18.367000 121.633000 7
RPUB  16.377000 120.619000 4209
RPUD  14.133000 122.986000 10
RPUH  12.360000 121.045000 10
RPUI  15.333000 119.967000 10
RPUK  13.417000 121.183000 128
RPUN  13.583000 123.261000 138
RPUQ  17.556000 120.350000 30
RPUR  15.733000 121.500000 30
RPUT  17.640000 121.729000 66
RPUV  13.578000 124.216000 118
RPUW  13.329000 121.847000 13
RPVA  11.231000 125.025000 7
RPVD  09.336000 123.299000 13
RPVF  12.504000 124.634000 3
RPVG  11.038000 125.741000 7
RPVI  10.715000 122.544000 26
RPVM  10.313000 123.983000 33
RPVP  09.743000 118.756000 20
RPVR  11.601000 122.748000 10
RPVT  09.666000 123.852000 36
RPWB  06.117000 125.183000 46
RPWC  07.167000 124.217000 190
RPWE  09.933000 125.517000 148
RPWG  08.600000 123.350000 10
RPWL  08.483000 124.633000 16
RPWS  09.800000 125.500000 177
RPWY  08.150000 125.083000 2054
RPXT  14.083000 122.017000 13
SAAC -31.303000-058.008000 112
SAAG -33.011000-058.612000 72
SAAJ -34.542000-060.934000 266
SAAP -31.779000-060.467000 240
SAAR -32.904000-060.785000 82
SAAU -31.850000-059.083000 131
SAAV -31.712000-060.807000 52
SABA -34.583000-058.483000 13
SABE -34.559000-058.416000 16
SACI -31.667000-063.883000 1109
SACO -31.310000-064.208000 1591
SACP -31.333000-066.600000 2159
SACT -30.367000-066.300000 1493
SACV -29.900000-063.683000 1119
SADD -34.483000-058.617000 13
SADL -34.967000-057.895000 66
SADP -34.607000-058.600000 56
SAEZ -34.822000-058.536000 62
SAME -32.832000-068.793000 2293
SAMI -33.083000-068.417000 2142
SAMJ -30.250000-068.750000 3822
SAMM -35.480000-069.585000 4633
SAMR -34.597000-068.390000 2451
SAMS -33.767000-069.033000 3084
SAMU -32.600000-069.333000 6050
SANC -28.586000-065.753000 1509
SANE -27.756000-064.300000 646
SANI -28.050000-067.583000 3944
SANL -29.389000-066.802000 1427
SANO -29.233000-067.433000 3094
SANT -26.841000-065.105000 1483
SANU -31.571000-068.421000 1946
SANW -29.863000-061.873000 282
SAOC -33.083000-064.270000 1371
SAOD -31.953000-065.147000 1841
SAOL -34.133000-063.367000 443
SAOM -32.694000-062.153000 358
SAOR -33.732000-065.387000 1578
SAOU -33.277000-066.352000 2313
SARC -27.446000-058.762000 200
SARE -27.450000-059.056000 171
SARF -26.213000-058.228000 190
SARI -25.737000-054.473000 909
SARL -29.689000-057.152000 226
SARM -30.270000-057.640000 167
SARP -27.386000-055.971000 423
SARS -26.812000-060.445000 295
SASA -24.860000-065.477000 4049
SASJ -24.393000-065.098000 2999
SASO -23.151000-064.323000 1158
SASQ -22.100000-065.600000 11342
SASR -24.167000-062.900000 673
SAST -22.628000-063.818000 1463
SATK -24.700000-060.583000 420
SATM -29.226000-058.084000 341
SATU -29.783000-058.017000 243
SAVB -41.967000-071.517000 1122
SAVC -45.785000-067.466000 187
SAVE -42.907000-071.144000 2562
SAVO -40.783000-065.100000 66
SAVP -43.817000-068.883000 1509
SAVT -43.211000-065.270000 138
SAVV -40.869000-062.998000 20
SAWA -50.339000-072.249000 725
SAWD -47.734000-065.916000 266
SAWE -53.778000-067.750000 62
SAWG -51.609000-069.313000 59
SAWH -54.843000-068.296000 89
SAWJ -49.309000-067.801000 187
SAWP -46.537000-070.985000 1401
SAWR -48.784000-070.161000 1158
SAWU -50.022000-068.578000 361
SAZA -36.750000-059.833000 433
SAZB -38.720000-062.158000 243
SAZD -36.350000-057.733000 30
SAZE -37.600000-062.383000 988
SAZG -35.688000-063.742000 453
SAZH -38.400000-060.333000 397
SAZM -37.934000-057.573000 72
SAZN -38.949000-068.156000 889
SAZP -35.841000-061.857000 276
SAZQ -39.000000-064.133000 272
SAZR -36.591000-064.279000 623
SAZS -41.151000-071.158000 2753
SAZT -37.233000-059.250000 568
SAZV -37.235000-057.023000 30
SAZY -40.082000-071.146000 2549
SBAA -08.349000-049.303000 636
SBAF -22.875000-043.384000 108
SBAN -16.239000-048.972000 3704
SBAR -10.986000-037.074000 20
SBAT -09.866000-056.105000 938
SBBC -04.383000-070.033000 213
SBBE -01.385000-048.479000 52
SBBG -31.391000-054.110000 594
SBBH -19.852000-043.951000 2569
SBBI -25.403000-049.234000 3035
SBBQ -21.265000-043.763000 3632
SBBR -15.863000-047.913000 3455
SBBU -22.344000-049.054000 2005
SBBV  02.841000-060.692000 272
SBBW -15.861000-052.389000 1138
SBCC -09.337000-054.965000 1749
SBCF -19.624000-043.972000 2697
SBCG -20.469000-054.670000 1821
SBCJ -06.118000-050.004000 2037
SBCO -29.942000-051.149000 23
SBCP -21.701000-041.308000 56
SBCR -19.012000-057.671000 456
SBCT -25.532000-049.176000 2966
SBCV -17.651000-039.254000 33
SBCY -15.650000-056.117000 607
SBCZ -07.599000-072.769000 630
SBDN -22.178000-051.419000 1467
SBEG -03.039000-060.048000 259
SBEK -06.235000-057.776000 318
SBES -22.816000-042.092000 49
SBFI -25.600000-054.485000 781
SBFL -27.670000-048.552000 16
SBFN -03.850000-032.417000 177
SBFZ -03.776000-038.533000 79
SBGA -16.050000-048.050000 2297
SBGL -22.810000-043.251000 26
SBGO -16.630000-049.227000 2431
SBGR -23.436000-046.473000 2441
SBGW -22.792000-045.204000 1749
SBHT -03.251000-052.252000 364
SBIH -04.242000-056.001000 108
SBIL -14.815000-039.034000 13
SBIZ -05.531000-047.458000 427
SBJF -21.793000-043.386000 2969
SBJP -07.119000-034.951000 213
SBJR -22.983000-043.367000 10
SBKG -07.269000-035.895000 1634
SBKP -23.007000-047.134000 2156
SBLO -23.330000-051.137000 1854
SBLP -13.262000-043.408000 1444
SBMA -05.368000-049.138000 354
SBME -22.343000-041.764000 7
SBMG -23.440000-051.907000 1818
SBMK -16.705000-043.821000 2175
SBMN -03.146000-059.984000 262
SBMO -09.517000-035.784000 384
SBMQ  00.051000-051.071000 52
SBMS -05.196000-037.362000 75
SBMT -23.509000-046.638000 2352
SBMY -05.817000-061.284000 171
SBMZ -01.739000-052.244000 52
SBNT -05.908000-035.249000 167
SBOI  03.856000-051.797000 62
SBPA -29.994000-051.172000 10
SBPB -02.894000-041.732000 13
SBPC -21.838000-046.566000 4108
SBPF -28.245000-052.329000 2359
SBPG -25.517000-048.517000 16
SBPJ -10.201000-048.354000 787
SBPK -31.719000-052.328000 56
SBPL -09.365000-040.566000 1237
SBPN -10.717000-048.400000 863
SBPP -22.550000-055.701000 2139
SBPS -16.441000-039.084000 164
SBPV -08.714000-063.903000 285
SBQV -14.864000-040.863000 2976
SBRB -09.993000-067.805000 453
SBRF -08.126000-034.923000 30
SBRJ -22.910000-043.163000 10
SBRP -21.136000-047.777000 1788
SBRS -22.483000-044.467000 1444
SBSA -22.017000-047.883000 2808
SBSC -22.932000-043.719000 10
SBSJ -23.229000-045.871000 2103
SBSL -02.587000-044.236000 174
SBSM -29.711000-053.692000 282
SBSN -02.425000-054.786000 194
SBSP -23.626000-046.656000 2612
SBST -23.928000-046.299000 10
SBSV -12.909000-038.323000 62
SBTE -05.061000-042.824000 217
SBTF -03.381000-064.725000 184
SBTK -08.158000-070.781000 610
SBTT -04.251000-069.938000 266
SBTU -03.777000-049.720000 823
SBUA -00.148000-066.986000 249
SBUF -09.402000-038.254000 876
SBUG -29.782000-057.038000 253
SBUL -18.884000-048.225000 3071
SBUR -19.765000-047.966000 2635
SBVH -12.702000-060.094000 2005
SBVT -20.258000-040.287000 10
SBXV -14.700000-052.350000 1033
SBYA  00.617000-069.200000 341
SBYS -21.984000-047.344000 1952
SCAC -41.904000-073.797000 371
SCAR -18.349000-070.339000 164
SCBA -45.916000-071.687000 1709
SCCC -46.581000-071.687000 1060
SCCH -36.583000-072.032000 495
SCCI -53.004000-070.854000 138
SCCY -45.593000-072.105000 1010
SCDA -20.535000-070.181000 154
SCEL -33.391000-070.786000 1542
SCER -32.790000-071.522000 13
SCFA -23.444000-070.445000 449
SCHA -27.297000-070.414000 955
SCHR -47.244000-072.585000 636
SCIC -34.967000-071.233000 715
SCIE -36.773000-073.063000 23
SCIP -27.165000-109.422000 223
SCLL -28.595000-070.758000 1713
SCRA -26.334000-070.604000 95
SCSE -29.916000-071.199000 476
SCTC -38.767000-072.637000 299
SCTE -41.422000-073.094000 292
SCTI -33.494000-070.698000 1667
SCVD -39.649000-073.086000 56
SEAM -01.209000-078.573000 8383
SEBC -00.583000-080.400000 10
SECU -02.886000-078.983000 8228
SEES  00.967000-079.633000 23
SEGU -02.158000-079.884000 13
SEIB  00.342000-078.135000 7329
SELO -04.000000-079.367000 4065
SELT -00.907000-078.616000 9085
SEMA -04.374000-079.939000 1463
SEMH -03.266000-079.962000 10
SEMT -00.946000-080.679000 30
SEPA -01.500000-078.050000 3422
SEQU -00.141000-078.488000 9167
SESA -02.207000-080.983000 10
SEST -00.910000-089.607000 56
SETI -00.783000-075.517000 991
SETU  00.813000-077.706000 9613
SFAL -51.683000-057.767000 72
SGAS -25.242000-057.517000 289
SGCO -23.440000-057.427000 249
SGEN -27.300000-055.917000 276
SGES -25.455000-054.843000 840
SGME -22.017000-060.600000 548
SGNA -20.717000-061.917000 1043
SKAR  04.453000-075.766000 3950
SKAS  00.539000-076.538000 807
SKBG  07.130000-073.188000 3875
SKBO  04.703000-074.138000 8304
SKBQ  10.893000-074.783000 95
SKBU  03.818000-076.993000 46
SKCC  07.930000-072.515000 1089
SKCG  10.445000-075.516000 3
SKCL  03.547000-076.385000 3140
SKEJ  07.024000-073.807000 410
SKIB  04.423000-075.137000 3091
SKIP  00.868000-077.660000 9698
SKLC  07.803000-076.710000 43
SKLT -04.190000-069.941000 276
SKMD  06.222000-075.593000 4905
SKMR  08.828000-075.828000 33
SKMU  01.263000-070.217000 673
SKNV  02.949000-075.298000 1430
SKPC  06.173000-067.502000 177
SKPE  04.815000-075.745000 4386
SKPP  02.457000-076.613000 5650
SKPS  01.382000-077.293000 5909
SKPV  13.360000-081.360000 10
SKRG  06.167000-075.427000 6978
SKSJ  02.584000-072.641000 568
SKSM  11.122000-074.234000 20
SKSP  12.588000-081.708000 16
SKUC  07.085000-070.743000 400
SKUI  05.700000-076.647000 200
SKVG  01.000000-076.567000 1237
SKVV  04.171000-073.617000 1385
SLAP -14.733000-068.413000 4610
SLAS -15.719000-063.092000 801
SLCA -20.000000-063.528000 2598
SLCB -17.418000-066.176000 8304
SLCN -17.590000-069.441000 13232
SLCO -11.045000-068.783000 883
SLCP -16.147000-062.022000 1608
SLET -17.801000-063.177000 1362
SLGY -10.823000-065.344000 423
SLJE -17.817000-060.800000 925
SLJO -13.040000-064.666000 453
SLJV -16.267000-062.467000 1693
SLLP -16.510000-068.181000 13225
SLMG -13.258000-064.063000 459
SLOR -17.959000-067.074000 12064
SLPO -19.547000-065.730000 12828
SLPS -18.981000-057.823000 433
